time_s,altitude_m
-1.735,914.4
-1.73,914.4
-1.725,914.4
-1.72,914.4
-1.715,914.4
-1.71,914.4
-1.705,914.4
-1.7,914.4
-1.695,914.4
-1.69,914.4
-1.685,914.4
-1.68,914.4
-1.675,914.4
-1.67,914.4
-1.665,914.4
-1.66,914.4
-1.655,914.4
-1.65,914.4
-1.645,914.4
-1.64,914.4
-1.635,914.4
-1.63,914.4
-1.625,914.4
-1.62,914.4
-1.615,914.4
-1.61,914.4
-1.605,914.4
-1.6,914.4
-1.595,914.4
-1.59,914.4
-1.585,914.4
-1.58,914.4
-1.575,914.4
-1.57,914.4
-1.565,914.4
-1.56,914.4
-1.555,914.4
-1.55,914.4
-1.545,914.4
-1.54,914.4
-1.535,914.4
-1.53,914.4
-1.525,914.4
-1.52,914.4
-1.515,914.4
-1.51,914.4
-1.505,914.4
-1.5,914.4
-1.495,914.4
-1.49,914.4
-1.485,914.4
-1.48,914.4
-1.475,914.4
-1.47,914.4
-1.465,914.4
-1.46,914.4
-1.455,914.4
-1.45,914.4
-1.445,914.4
-1.44,914.4
-1.435,914.4
-1.43,914.4
-1.425,914.4
-1.42,914.4
-1.415,914.4
-1.41,914.4
-1.405,914.4
-1.4,914.4
-1.395,914.4
-1.39,914.4
-1.385,914.4
-1.38,914.4
-1.375,914.4
-1.37,914.4
-1.365,914.4
-1.36,914.4
-1.355,914.4
-1.35,914.4
-1.345,914.4
-1.34,914.4
-1.335,914.4
-1.33,914.4
-1.325,914.4
-1.32,914.4
-1.315,914.4
-1.31,914.4
-1.305,914.4
-1.3,914.4
-1.295,914.4
-1.29,914.4
-1.285,914.4
-1.28,914.4
-1.275,914.4
-1.27,914.4
-1.265,914.4
-1.26,914.4
-1.255,914.4
-1.25,914.4
-1.245,914.4
-1.24,914.4
-1.235,914.4
-1.23,914.4
-1.225,914.4
-1.22,914.4
-1.215,914.4
-1.21,914.4
-1.205,914.4
-1.2,914.4
-1.195,914.4
-1.19,914.4
-1.185,914.4
-1.18,914.4
-1.175,914.4
-1.17,914.4
-1.165,914.4
-1.16,914.4
-1.155,914.4
-1.15,914.4
-1.145,914.4
-1.14,914.4
-1.135,914.4
-1.13,914.4
-1.125,914.4
-1.12,914.4
-1.115,914.4
-1.11,914.4
-1.105,914.4
-1.1,914.4
-1.095,914.4
-1.09,914.4
-1.085,914.4
-1.08,914.4
-1.075,914.4
-1.07,914.4
-1.065,914.4
-1.06,914.4
-1.055,914.4
-1.05,914.4
-1.045,914.4
-1.04,914.4
-1.035,914.4
-1.03,914.4
-1.025,914.4
-1.02,914.4
-1.015,914.4
-1.01,914.4
-1.005,914.4
-1,914.4
-0.995,914.4
-0.99,914.4
-0.985,914.4
-0.98,914.4
-0.975,914.4
-0.97,914.4
-0.965,914.4
-0.96,914.4
-0.955,914.4
-0.95,914.4
-0.945,914.4
-0.94,914.4
-0.935,914.4
-0.93,914.4
-0.925,914.4
-0.92,914.4
-0.915,914.4
-0.91,914.4
-0.905,914.4
-0.9,914.4
-0.895,914.4
-0.89,914.4
-0.885,914.4
-0.88,914.4
-0.875,914.4
-0.87,914.4
-0.865,914.4
-0.86,914.4
-0.855,914.4
-0.85,914.4
-0.845,914.4
-0.84,914.4
-0.835,914.4
-0.83,914.4
-0.825,914.4
-0.82,914.4
-0.815,914.4
-0.81,914.4
-0.805,914.4
-0.8,914.4
-0.795,914.4
-0.79,914.4
-0.785,914.4
-0.78,914.4
-0.775,914.4
-0.77,914.4
-0.765,914.4
-0.76,914.4
-0.755,914.4
-0.75,914.4
-0.745,914.4
-0.74,914.4
-0.735,914.4
-0.73,914.4
-0.725,914.4
-0.72,914.4
-0.715,914.4
-0.71,914.4
-0.705,914.4
-0.7,914.4
-0.695,914.4
-0.69,914.4
-0.685,914.4
-0.68,914.4
-0.675,914.4
-0.67,914.4
-0.665,914.4
-0.66,914.4
-0.655,914.4
-0.65,914.4
-0.645,914.4
-0.64,914.4
-0.635,914.4
-0.63,914.4
-0.625,914.4
-0.62,914.4
-0.615,914.4
-0.61,914.4
-0.605,914.4
-0.6,914.4
-0.595,914.4
-0.59,914.4
-0.585,914.4
-0.58,914.4
-0.575,914.4
-0.57,914.4
-0.565,914.4
-0.56,914.4
-0.555,914.4
-0.55,914.4
-0.545,914.4
-0.54,914.4
-0.535,914.4
-0.53,914.4
-0.525,914.4
-0.52,914.4
-0.515,914.4
-0.51,914.4
-0.505,914.4
-0.5,914.4
-0.495,914.4
-0.49,914.4
-0.485,914.4
-0.48,914.4
-0.475,914.4
-0.47,914.4
-0.465,914.4
-0.46,914.4
-0.455,914.4
-0.45,914.4
-0.445,914.4
-0.44,914.4
-0.435,914.4
-0.43,914.4
-0.425,914.4
-0.42,914.4
